Время (с),A0 (В),A1 (В)
5.546642303466797,2.039,2.0567046999439595
5.554642200469971,4.373,4.5004740086978465
5.567190647125244,2.451,2.2076987731403555
5.575336217880249,3.961,3.934640623566673
5.587335109710693,1.588,1.3557506985784473
5.595841884613037,3.765,3.5881669438796497
5.607841968536377,1.157,1.1086340006888937
5.616006374359131,3.451,3.093829427007899
5.628131866455078,0.765,0.6832084071906911
5.636634826660156,2.922,3.2465765854761077
5.64876914024353,1.333,1.4396681202299806
5.65727162361145,3.471,3.233856139126601
5.669275283813477,0.765,0.6431303737968315
5.6772754192352295,3.02,3.451064724672912
5.685275316238403,1.588,1.7125444400158685
5.6982786655426025,3.902,3.251368889258848
5.706398725509644,1.235,1.3017320845252454
5.718402147293091,3.51,4.065155949454246
5.726397514343262,2.078,1.8536883613475403
5.73857569694519,4.235,4.270217018156905
5.74763560295105,1.529,1.6874617522606852
5.759137868881226,3.549,3.6317251613426427
5.767202377319336,1.667,1.5907436836327595
5.775711536407471,3.784,3.912729038855314
5.78841757774353,1.412,1.342315273008805
5.796462059020996,3.667,4.330988218312644
5.808464050292969,0.941,1.0606368378053936
5.816462278366089,3.941,4.359072683031773
5.829569816589356,1.333,1.2416176831079586
5.837665319442749,3.725,3.162447673187096
5.849669456481934,1.078,0.9717903150533616
5.858192205429077,3.98,4.5240526796320015
5.866245746612549,1.275,1.2419928018399409
5.878244638442993,3.471,3.368196022940702
5.886244297027588,0.667,0.6320457997550308
5.899245500564575,3.588,4.081944952984454
5.9072442054748535,1.02,0.9954145703509506
5.919243812561035,3.216,2.812762707541495
5.927305221557617,0.588,0.610921654888964
5.939354658126831,3.0,2.8611297488961256
5.948362827301025,0.51,0.4403637070565217
5.959869623184204,3.49,2.995145218488373
5.968870401382446,0.098,0.1048567397217928
5.980870485305786,3.373,4.046484369270584
5.988870143890381,0.529,0.5081184662731165
5.996933221817017,3.137,3.417584103177042
6.008980989456177,0.0,0.0
6.0179829597473145,3.039,2.568838311057309
6.029985904693604,0.176,0.17867712130998778
6.037982225418091,2.627,2.8150760018745276
6.050122022628784,0.0,0.0
6.0582005977630615,2.824,3.1811794214402656
6.067198276519775,0.627,0.6659324141659845
6.0792012214660645,3.588,3.9921845950714028
6.08719801902771,0.0,0.0
6.099198579788208,3.275,3.1078130222624196
6.107198476791382,0.392,0.46918848935182655
6.120198249816895,3.588,3.2948284645189556
6.128199100494385,0.098,0.0867608897622924
6.140306234359741,3.0,3.1332746063406853
6.148355722427368,0.255,0.24128487997887904
6.160861015319824,3.255,2.7801378584762406
6.168862342834473,0.0,0.0
6.181862831115723,2.765,3.2495350077288228
6.189861536026001,0.0,0.0
6.197974681854248,2.941,3.4864065507931765
6.209973573684692,0.0,0.0
6.218048095703125,2.784,3.2680769587935057
6.230559349060059,0.0,0.0
6.239113807678223,2.843,3.319083534158521
6.251116991043091,0.0,0.0
6.259630441665649,2.451,2.697391735478205
6.272066831588745,0.0,0.0
6.28013014793396,2.902,3.4392576428371013
6.288126230239868,0.0,0.0
6.300250768661499,3.216,3.555716528345666
6.308306217193604,0.196,0.19871716136354378
6.32030725479126,3.118,2.7364743863771532
6.329306602478027,0.216,0.20000631132891195
6.341416358947754,3.078,2.574593172438092
6.349418640136719,0.0,0.0
6.361931562423706,2.647,2.612704594711156
6.369930505752564,0.0,0.0
6.377990484237671,2.882,2.6704246759254064
